order_id,warehouse_location,customer_city,distance_km,vehicle_type,rider_id,rider_age,rider_rating,traffic_condition,weather,shift_type,order_category,package_weight_kg,fragile,temperature_sensitive,delivery_priority,delivery_status,Estimated_delivery_time,Actual_delivery_time,delivered_on_time,ROUTE EFFECTENCY CALCULATOR
O102614,Chennai,Delhi,16.7,Bike,R3614,49,4.48,Medium,Clear,Evening,Books,3.75,No,No,Low,Delivered,64,72,No,3.8
O102615,Hyderabad,Bangalore,13.4,Mini Truck,R3615,45,4.72,High,Clear,Evening,Books,2.92,No,No,Normal,Delivered,64,57,Yes,4.8
O102616,Kolkata,Delhi,18.2,Van,R3616,52,4.83,High,Rainy,Evening,Electronics,2.74,No,No,Normal,Delivered,104,103,Yes,5.7
O102617,Kolkata,Kolkata,20.5,Bike,R3617,41,4.54,Medium,Clear,Afternoon,Clothing,3.96,Yes,No,High,Delivered,80,82,Yes,3.9
O102618,Ahmedabad,Delhi,20.2,Bike,R3618,45,4.54,Medium,Clear,Afternoon,Furniture,-1.89,Yes,No,High,Delivered,78,73,Yes,3.9
O102619,Bangalore,Ahmedabad,20.6,Van,R3619,24,4.26,High,Clear,Morning,Furniture,4.19,Yes,No,High,Delivered,98,105,No,4.8
O102620,Hyderabad,Ahmedabad,12.5,Scooter,R3620,40,4.34,Medium,Foggy,Evening,Grocery,2.31,Yes,Yes,Normal,Delivered,67,78,No,5.4
O102621,Ahmedabad,Mumbai,15.2,Scooter,R3621,37,4.43,Medium,Foggy,Morning,Pharma,3.03,No,No,Normal,Delivered,82,73,Yes,5.4
O102622,Delhi,Mumbai,5.7,Scooter,R3622,22,4.52,Low,Rainy,Afternoon,Grocery,1.49,No,No,Normal,Delivered,20,34,No,3.5
O102623,Kolkata,Mumbai,21.6,Bike,R3623,37,4.44,Medium,Clear,Morning,Furniture,4.55,No,No,Normal,Delivered,84,98,No,3.9
O102624,Hyderabad,Hyderabad,14.6,Van,R3624,33,4.48,High,Windy,Evening,Clothing,4.35,No,No,Normal,Delivered,77,92,No,5.3
O102625,Delhi,Chennai,6.1,Mini Truck,R3625,33,4.13,Medium,Foggy,Night,Electronics,3.23,No,Yes,Normal,Delivered,33,22,Yes,5.4
O102626,Hyderabad,Bangalore,16.3,Mini Truck,R3626,54,4.05,Low,Clear,Afternoon,Pharma,1.41,No,No,Normal,Delivered,48,41,Yes,2.9
O102627,Kolkata,Pune,20.7,Scooter,R3627,24,4.5,Low,Clear,Afternoon,Books,1.43,No,No,Normal,Delivered,62,63,Yes,3.0
O102628,Hyderabad,Mumbai,14.6,Bike,R3628,35,4.48,Medium,Clear,Night,Furniture,2.76,No,No,Normal,Delivered,56,49,Yes,3.8
O102629,Kolkata,Bangalore,17.4,Scooter,R3629,47,3.89,Low,Clear,Night,Clothing,0.87,Yes,No,Normal,Delivered,52,66,No,3.0
O102630,Kolkata,Ahmedabad,12.4,Scooter,R3630,25,4.12,Low,Clear,Morning,Furniture,4.24,No,No,Normal,Delivered,37,23,Yes,3.0
O102631,Chennai,Delhi,10.4,Scooter,R3631,30,4.26,High,Clear,Afternoon,Pharma,3.17,No,No,Normal,Delivered,50,54,Yes,4.8
O102632,Hyderabad,Pune,17.2,Scooter,R3632,41,4.15,High,Clear,Morning,Clothing,2.44,No,No,High,Delivered,82,90,No,4.8
O102633,Hyderabad,Kolkata,10.8,Van,R3633,44,4.36,High,Clear,Evening,Pharma,2.06,Yes,Yes,Normal,Delivered,51,57,No,4.7
O102634,Hyderabad,Chennai,15.3,Scooter,R3634,41,4.07,Medium,Clear,Afternoon,Books,3.41,No,No,Normal,Delivered,59,59,Yes,3.8
O102635,Pune,Hyderabad,8.8,Mini Truck,R3635,54,4.47,High,Clear,Night,Books,2.78,No,No,Normal,Delivered,42,53,No,4.8
O102636,Mumbai,Pune,14.4,Bike,R3636,51,4.51,Low,Clear,Afternoon,Clothing,3.29,No,Yes,Normal,Delivered,43,55,No,3.0
O102637,Pune,Bangalore,18.9,Bike,R3637,36,4.91,High,Clear,Morning,Clothing,1.19,No,No,Normal,Delivered,90,87,Yes,4.8
O102638,Mumbai,Chennai,8.5,Bike,R3638,47,3.82,Low,Clear,Evening,Furniture,1.35,No,No,Normal,Delivered,25,16,Yes,2.9
O102639,Bangalore,Bangalore,12.9,Scooter,R3639,42,4.01,Medium,Rainy,Morning,Electronics,5.87,Yes,No,Normal,Delivered,60,51,Yes,4.7
O102640,Ahmedabad,Delhi,10.9,Mini Truck,R3640,24,4.53,Medium,Clear,Night,Furniture,4.49,No,No,Normal,Delivered,42,31,Yes,3.8
O102641,Chennai,Mumbai,20.3,Mini Truck,R3641,49,4.73,Medium,Clear,Afternoon,Electronics,2.34,No,No,Normal,Delivered,79,71,Yes,3.9
O102642,Kolkata,Delhi,15.0,Mini Truck,R3642,30,4.44,Medium,Clear,Night,Electronics,1.68,No,No,Normal,Delivered,58,70,No,3.9
O102643,Mumbai,Bangalore,14.6,Bike,R3643,49,4.7,Low,Foggy,Evening,Clothing,1.76,No,No,High,Delivered,61,44,Yes,4.2
O102644,Bangalore,Hyderabad,14.1,Van,R3644,49,4.2,High,Clear,Evening,Electronics,2.11,No,No,Low,Delivered,67,76,No,4.8
O102645,Bangalore,Bangalore,11.9,Van,R3645,48,4.16,High,Rainy,Morning,Books,2.21,Yes,No,High,Delivered,68,58,Yes,5.7
O102646,Bangalore,Kolkata,7.0,Bike,R3646,21,4.42,Low,Clear,Night,Grocery,3.67,No,No,Normal,Returned,20,35,No,2.9
O102647,Chennai,Pune,13.5,Bike,R3647,22,4.13,Medium,Clear,Morning,Electronics,5.99,No,No,Normal,Delivered,52,60,No,3.9
O102648,Kolkata,Hyderabad,19.7,Scooter,R3648,24,4.26,Low,Clear,Night,Furniture,6.19,No,No,Normal,Delivered,58,65,No,3.0
O102649,Delhi,Hyderabad,12.2,Van,R3649,29,4.44,High,Clear,Afternoon,Furniture,6.04,No,No,Low,Delivered,58,57,Yes,4.7
O102650,Chennai,Pune,17.8,Bike,R3650,24,4.36,Low,Rainy,Afternoon,Clothing,1.67,No,No,High,Delivered,64,77,No,3.6
O102651,Bangalore,Bangalore,7.7,Mini Truck,R3651,49,4.39,Low,Clear,Night,Books,4.41,Yes,No,Normal,Delivered,23,10,Yes,3.0
O102652,Ahmedabad,Bangalore,22.1,Bike,R3652,49,4.4,Medium,Windy,Morning,Grocery,3.49,No,No,Normal,Delivered,94,101,No,4.3
O102653,Pune,Hyderabad,23.3,Scooter,R3653,52,4.93,Low,Windy,Afternoon,Books,2.91,No,No,High,Delivered,76,76,Yes,3.3
O102654,Kolkata,Bangalore,17.7,Mini Truck,R3654,40,4.68,High,Clear,Evening,Pharma,3.29,No,No,High,Delivered,85,88,Yes,4.8
O102655,Hyderabad,Chennai,15.6,Mini Truck,R3655,49,4.85,Low,Clear,Evening,Pharma,4.04,Yes,No,Normal,Delivered,46,45,Yes,3.0
O102656,Kolkata,Hyderabad,10.5,Van,R3656,37,3.95,High,Rainy,Night,Pharma,3.67,Yes,No,Normal,Delivered,60,67,No,5.7
O102657,Kolkata,Kolkata,4.9,Mini Truck,R3657,49,5,Medium,Clear,Night,Clothing,3.43,No,Yes,Normal,Delivered,19,14,Yes,3.9
O102658,Ahmedabad,Pune,17.6,Mini Truck,R3658,40,4.79,Low,Clear,Morning,Clothing,3.62,No,No,Normal,Delivered,52,65,No,3.0
O102659,Bangalore,Hyderabad,20.8,Van,R3659,50,4.85,Medium,Rainy,Night,Pharma,3.09,No,No,Normal,Delivered,97,87,Yes,4.7
O102660,Pune,Bangalore,14.1,Van,R3660,52,4.32,Medium,Clear,Night,Books,1.87,No,No,Normal,Delivered,54,56,Yes,3.8
O102661,Hyderabad,Delhi,16.1,Mini Truck,R3661,42,4.31,Medium,Clear,Evening,Furniture,2.2,No,No,Normal,Delivered,62,66,Yes,3.9
O102662,Chennai,Chennai,10.1,Mini Truck,R3662,49,4.68,High,Rainy,Evening,Electronics,-0.84,Yes,Yes,Normal,Delivered,58,59,Yes,5.7
O102663,Kolkata,Bangalore,17.0,Van,R3663,43,4.05,Medium,Clear,Afternoon,Clothing,4.37,Yes,No,Normal,Delivered,66,56,Yes,3.9
O102664,Delhi,Mumbai,20.1,Mini Truck,R3664,26,4.65,Low,Windy,Afternoon,Furniture,1.62,No,Yes,High,Delivered,66,58,Yes,3.3
O102665,Mumbai,Chennai,17.9,Van,R3665,35,4.67,Low,Rainy,Evening,Clothing,2.92,No,No,High,Delivered,64,61,Yes,3.6
O102666,Kolkata,Mumbai,10.7,Scooter,R3666,52,4.13,Medium,Rainy,Afternoon,Electronics,3.09,No,No,Normal,Delivered,49,38,Yes,4.6
O102667,Mumbai,Pune,12.4,Mini Truck,R3667,36,4.51,Medium,Windy,Night,Pharma,3.69,No,No,Normal,Delivered,53,68,No,4.3
O102668,Delhi,Pune,18.5,Bike,R3668,28,3.9,High,Clear,Evening,Electronics,3.67,No,No,Normal,Delivered,88,87,Yes,4.8
O102669,Hyderabad,Pune,12.1,Scooter,R3669,43,4.74,High,Clear,Afternoon,Electronics,4.29,No,No,Normal,Failed,57,64,No,4.7
O102670,Hyderabad,Pune,23.9,Scooter,R3670,35,4.49,Low,Rainy,Morning,Clothing,2.5,No,No,Low,Delivered,86,91,Yes,3.6
O102671,Delhi,Chennai,26.5,Mini Truck,R3671,53,4.5,High,Clear,Afternoon,Books,1.14,No,No,Normal,Delivered,127,145,No,4.8
O102672,Delhi,Pune,13.6,Scooter,R3672,31,4.59,Low,Clear,Evening,Furniture,3,No,No,Normal,Delivered,40,22,Yes,2.9
O102673,Ahmedabad,Hyderabad,28.6,Scooter,R3673,45,4.06,High,Rainy,Afternoon,Electronics,2.13,No,No,Low,Delivered,164,167,Yes,5.7
O102674,Pune,Ahmedabad,15.1,Mini Truck,R3674,35,4.66,Medium,Clear,Morning,Furniture,3.93,No,No,Normal,Delivered,58,54,Yes,3.8
O102675,Ahmedabad,Pune,20.7,Scooter,R3675,29,4.35,Low,Clear,Night,Grocery,3.55,No,Yes,High,Delivered,61,64,Yes,3.0
O102676,Bangalore,Pune,16.4,Van,R3676,53,4.14,High,Clear,Night,Electronics,1.37,No,No,Normal,Delivered,78,83,Yes,4.7
O102677,Ahmedabad,Ahmedabad,15.3,Scooter,R3677,33,4.71,Low,Rainy,Night,Pharma,3.65,Yes,No,Normal,Delivered,55,56,Yes,3.6
O102678,Chennai,Chennai,8.3,Van,R3678,45,4.13,Low,Clear,Evening,Pharma,1.52,Yes,No,High,Delivered,24,33,No,2.9
O102679,Bangalore,Bangalore,14.0,Bike,R3679,46,4.28,Medium,Clear,Morning,Grocery,2.39,No,No,Normal,Delivered,54,68,No,3.8
O102680,Bangalore,Pune,23.8,Bike,R3680,47,3.95,Low,Clear,Night,Grocery,2.78,No,No,Low,Delivered,71,66,Yes,3.0
O102681,Chennai,Mumbai,17.7,Van,R3681,31,4,High,Clear,Morning,Grocery,0.18,No,No,Normal,Delivered,85,65,Yes,4.8
O102682,Mumbai,Delhi,15.2,Mini Truck,R3682,54,3.96,Medium,Clear,Night,Grocery,4.86,Yes,No,Normal,Delivered,59,61,Yes,3.9
O102683,Pune,Mumbai,14.8,Van,R3683,54,4.69,Medium,Foggy,Night,Books,1.97,No,No,Normal,Delivered,80,96,No,5.4
O102684,Chennai,Kolkata,18.1,Van,R3684,29,4.09,Medium,Clear,Evening,Clothing,1.52,No,No,Normal,Delivered,70,74,Yes,3.9
O102685,Mumbai,Kolkata,15.1,Scooter,R3685,46,4.33,High,Windy,Morning,Electronics,2.71,No,No,Low,Delivered,79,85,No,5.2
O102686,Pune,Ahmedabad,17.4,Mini Truck,R3686,23,4.18,Medium,Clear,Afternoon,Furniture,1.6,No,No,Normal,Delivered,67,64,Yes,3.9
O102687,Chennai,Pune,14.4,Scooter,R3687,39,4.57,Medium,Clear,Evening,Furniture,6.79,No,No,Normal,Delivered,56,40,Yes,3.9
O102688,Ahmedabad,Hyderabad,14.0,Scooter,R3688,21,4.48,Low,Foggy,Evening,Grocery,3.87,No,No,Normal,Delivered,58,48,Yes,4.2
O102689,Ahmedabad,Kolkata,9.9,Scooter,R3689,30,3.96,Medium,Windy,Night,Books,0.84,No,No,Normal,Delivered,42,30,Yes,4.2
O102690,Ahmedabad,Hyderabad,23.9,Scooter,R3690,44,4.64,Low,Foggy,Evening,Pharma,4.3,No,No,Normal,Delivered,100,99,Yes,4.2
O102691,Ahmedabad,Delhi,9.9,Mini Truck,R3691,31,4.58,Medium,Clear,Evening,Electronics,0.97,No,No,Normal,Delivered,38,45,No,3.9
O102692,Mumbai,Chennai,16.5,Scooter,R3692,53,4.08,High,Windy,Night,Clothing,3.38,No,Yes,Normal,Delivered,87,89,Yes,5.3
O102693,Pune,Kolkata,12.7,Scooter,R3693,49,4.71,Low,Clear,Afternoon,Pharma,4.93,No,No,Normal,Delivered,38,22,Yes,3.0
O102694,Hyderabad,Pune,12.3,Scooter,R3694,54,4.24,Low,Clear,Night,Furniture,2.56,No,No,Normal,Delivered,36,35,Yes,2.9
O102695,Hyderabad,Ahmedabad,12.9,Van,R3695,31,4.05,High,Rainy,Afternoon,Books,1.29,No,Yes,Normal,Delivered,74,91,No,5.7
O102696,Chennai,Chennai,11.9,Van,R3696,21,4.53,Medium,Clear,Evening,Furniture,2.77,No,No,High,Delivered,46,54,No,3.9
O102697,Delhi,Pune,16.7,Van,R3697,23,4.68,Medium,Clear,Night,Electronics,1.32,No,No,High,Delivered,65,51,Yes,3.9
O102698,Pune,Hyderabad,19.1,Van,R3698,35,4.66,High,Foggy,Afternoon,Electronics,-0.43,No,No,Normal,Delivered,128,134,No,6.7
O102699,Hyderabad,Delhi,18.4,Scooter,R3699,46,3.9,Medium,Foggy,Evening,Clothing,4.44,No,No,Normal,Delivered,100,117,No,5.4
O102700,Chennai,Ahmedabad,6.0,Van,R3700,22,4.71,High,Foggy,Afternoon,Grocery,3.71,No,No,Normal,Delivered,40,34,Yes,6.7
O102701,Kolkata,Ahmedabad,20.1,Bike,R3701,30,4.99,High,Clear,Afternoon,Clothing,1.47,No,No,Normal,Delivered,96,82,Yes,4.8
O102702,Chennai,Hyderabad,18.5,Mini Truck,R3702,28,3.95,Low,Clear,Afternoon,Furniture,4.04,No,No,High,Delivered,55,58,Yes,3.0
O102703,Pune,Mumbai,12.0,Scooter,R3703,25,4.54,Low,Foggy,Morning,Furniture,2.97,No,No,High,Delivered,50,51,Yes,4.2
O102704,Hyderabad,Chennai,18.5,Scooter,R3704,31,4.4,High,Foggy,Afternoon,Clothing,1.92,No,No,Normal,Delivered,124,116,Yes,6.7
O102705,Kolkata,Mumbai,20.2,Scooter,R3705,32,4.57,Low,Windy,Night,Pharma,3.61,Yes,No,Normal,Delivered,66,68,Yes,3.3
O102706,Chennai,Mumbai,13.5,Mini Truck,R3706,32,4.23,Medium,Rainy,Night,Grocery,2.45,No,No,Normal,Delivered,62,55,Yes,4.6
O102707,Delhi,Bangalore,11.6,Mini Truck,R3707,50,4.42,Medium,Clear,Afternoon,Grocery,0.36,No,No,Low,Delivered,45,55,No,3.9
O102708,Ahmedabad,Ahmedabad,23.1,Bike,R3708,26,4.47,Medium,Clear,Night,Electronics,5.97,Yes,No,Normal,Delivered,89,89,Yes,3.9
O102709,Kolkata,Chennai,24.1,Van,R3709,21,4.1,Medium,Clear,Evening,Grocery,5.6,No,No,Normal,Delivered,94,76,Yes,3.9
O102710,Mumbai,Hyderabad,19.2,Bike,R3710,26,4.7,Low,Clear,Morning,Electronics,4.57,No,No,Normal,Delivered,57,43,Yes,3.0
O102711,Pune,Hyderabad,21.2,Scooter,R3711,40,4.21,Medium,Rainy,Evening,Books,2.8,No,No,Normal,Delivered,99,98,Yes,4.7
O102712,Chennai,Mumbai,15.8,Scooter,R3712,30,4.58,Medium,Clear,Afternoon,Grocery,5.03,No,No,Low,Delivered,61,54,Yes,3.9
O102713,Kolkata,Kolkata,20.4,Van,R3713,53,4.58,Medium,Clear,Morning,Grocery,2.19,No,No,Low,Delivered,79,70,Yes,3.9
O102714,Hyderabad,Delhi,4.2,Van,R3714,50,4.6,Medium,Clear,Morning,Furniture,1.02,No,No,Normal,Delivered,16,14,Yes,3.8
O102715,Delhi,Bangalore,18.6,Van,R3715,24,4.12,Medium,Clear,Afternoon,Grocery,1.61,No,Yes,Normal,Delivered,72,65,Yes,3.9
O102716,Ahmedabad,Bangalore,18.4,Scooter,R3716,36,4.9,High,Clear,Night,Furniture,4.97,Yes,No,High,Delivered,88,74,Yes,4.8
O102717,Delhi,Pune,18.5,Scooter,R3717,48,3.93,Medium,Clear,Evening,Electronics,1.29,No,No,Normal,Delivered,71,61,Yes,3.8
O102718,Chennai,Ahmedabad,17.3,Scooter,R3718,51,4.06,Medium,Foggy,Morning,Clothing,1.18,Yes,Yes,Normal,Delivered,94,91,Yes,5.4
O102719,Bangalore,Pune,17.3,Van,R3719,30,4.07,Low,Clear,Night,Pharma,2.3,No,No,Normal,Delivered,51,56,Yes,2.9
O102720,Ahmedabad,Kolkata,12.3,Scooter,R3720,21,4.87,Low,Windy,Morning,Clothing,1.28,No,No,Normal,Delivered,40,28,Yes,3.2
O102721,Ahmedabad,Kolkata,25.2,Scooter,R3721,41,4.69,Low,Windy,Afternoon,Furniture,3.35,No,No,Normal,Delivered,83,65,Yes,3.3
O102722,Hyderabad,Mumbai,23.2,Van,R3722,48,4.33,Low,Rainy,Morning,Furniture,5.22,No,No,Normal,Delivered,83,95,No,3.6
O102723,Delhi,Ahmedabad,26.9,Bike,R3723,29,4.63,Low,Foggy,Afternoon,Grocery,6.05,No,No,High,Delivered,112,99,Yes,4.2
O102724,Pune,Bangalore,12.2,Van,R3724,41,4.64,High,Clear,Evening,Books,3.27,Yes,Yes,Normal,Delivered,58,51,Yes,4.7
O102725,Ahmedabad,Bangalore,18.8,Scooter,R3725,37,4.12,Low,Rainy,Morning,Furniture,3.27,No,No,Normal,Delivered,67,79,No,3.6
O102726,Hyderabad,Mumbai,19.3,Bike,R3726,27,4.04,Low,Clear,Morning,Electronics,2.88,No,No,Normal,Delivered,57,72,No,3.0
O102727,Ahmedabad,Hyderabad,4.8,Van,R3727,39,4.68,Medium,Foggy,Afternoon,Furniture,2.93,Yes,Yes,Normal,Delivered,26,27,Yes,5.4
O102728,Chennai,Mumbai,15.0,Van,R3728,23,4.19,Medium,Clear,Afternoon,Books,2.16,No,No,High,Delivered,58,55,Yes,3.9
O102729,Pune,Mumbai,16.7,Mini Truck,R3729,38,4.59,High,Rainy,Morning,Clothing,1.2,No,No,High,Delivered,96,88,Yes,5.7
O102730,Pune,Chennai,16.9,Scooter,R3730,42,4.03,Low,Rainy,Evening,Grocery,5.97,No,Yes,Normal,Delivered,60,67,No,3.6
O102731,Chennai,Hyderabad,11.0,Scooter,R3731,30,4.18,Medium,Clear,Night,Electronics,1.66,No,No,Normal,Delivered,42,54,No,3.8
O102732,Ahmedabad,Mumbai,20.3,Mini Truck,R3732,39,4.36,Low,Clear,Morning,Electronics,5.17,No,No,Normal,Delivered,60,43,Yes,3.0
O102733,Bangalore,Chennai,16.8,Mini Truck,R3733,43,5,Medium,Clear,Morning,Pharma,3.9,No,No,Normal,Delivered,65,49,Yes,3.9
O102734,Pune,Pune,12.8,Mini Truck,R3734,24,4.25,Medium,Foggy,Morning,Electronics,3.47,No,No,High,Delivered,69,69,Yes,5.4
O102735,Bangalore,Bangalore,18.2,Mini Truck,R3735,31,4.49,High,Windy,Afternoon,Books,5.31,No,No,Normal,Delivered,96,100,Yes,5.3
O102736,Chennai,Pune,10.4,Mini Truck,R3736,39,4.37,Medium,Rainy,Morning,Grocery,2.85,No,No,High,Delivered,48,64,No,4.6
O102737,Ahmedabad,Delhi,17.0,Bike,R3737,40,3.89,Low,Clear,Night,Pharma,3.3,No,No,Normal,Delivered,50,58,No,2.9
O102738,Mumbai,Hyderabad,14.6,Mini Truck,R3738,40,4.4,High,Clear,Evening,Grocery,1.2,No,No,Normal,Delivered,70,53,Yes,4.8
O102739,Mumbai,Pune,15.2,Van,R3739,43,4.4,Medium,Clear,Morning,Pharma,0.84,Yes,No,Normal,Delivered,59,46,Yes,3.9
O102740,Delhi,Chennai,11.7,Mini Truck,R3740,46,4.62,Low,Clear,Afternoon,Pharma,0.92,No,No,Normal,Delivered,35,29,Yes,3.0
O102741,Ahmedabad,Kolkata,9.6,Scooter,R3741,28,3.94,Medium,Foggy,Afternoon,Pharma,4.8,No,No,Normal,Delivered,52,38,Yes,5.4
O102742,Ahmedabad,Hyderabad,9.3,Van,R3742,24,4.32,Low,Foggy,Evening,Books,1.59,No,No,Normal,Delivered,39,25,Yes,4.2
O102743,Bangalore,Ahmedabad,8.9,Van,R3743,34,4.52,Medium,Rainy,Evening,Books,2.15,Yes,No,Normal,Delivered,41,33,Yes,4.6
O102744,Ahmedabad,Chennai,15.6,Van,R3744,21,4.62,Medium,Clear,Morning,Grocery,4.97,No,No,High,Delivered,60,69,No,3.9
O102745,Delhi,Ahmedabad,17.1,Bike,R3745,35,4.8,High,Clear,Morning,Grocery,1.57,No,No,Normal,Delivered,82,82,Yes,4.8
O102746,Ahmedabad,Bangalore,16.9,Bike,R3746,39,4.57,Medium,Clear,Night,Books,4.7,No,No,High,Delivered,65,68,Yes,3.8
O102747,Kolkata,Ahmedabad,11.6,Mini Truck,R3747,47,4.17,Medium,Clear,Night,Pharma,1.62,No,No,Normal,Delivered,45,30,Yes,3.9
O102748,Kolkata,Bangalore,9.0,Van,R3748,37,4.41,Medium,Rainy,Night,Grocery,5.48,No,No,High,Delivered,42,49,No,4.7
O102749,Pune,Pune,17.2,Bike,R3749,47,4.18,High,Windy,Morning,Furniture,2.06,No,No,High,Delivered,91,95,Yes,5.3
O102750,Hyderabad,Delhi,17.0,Van,R3750,36,4.51,High,Clear,Afternoon,Furniture,1.1,No,Yes,Normal,Delivered,81,84,Yes,4.8
O102751,Chennai,Bangalore,20.5,Scooter,R3751,44,4.18,Low,Windy,Night,Clothing,0.76,No,No,High,Delivered,67,63,Yes,3.3
O102752,Kolkata,Kolkata,9.2,Van,R3752,33,4.69,Medium,Foggy,Evening,Furniture,3.31,No,No,Normal,Delivered,50,44,Yes,5.5
O102753,Chennai,Bangalore,14.2,Mini Truck,R3753,45,4.22,Medium,Clear,Afternoon,Pharma,7.14,No,No,Normal,Delivered,55,52,Yes,3.9
O102754,Kolkata,Pune,17.3,Scooter,R3754,54,4.15,Low,Clear,Evening,Clothing,3.21,No,No,Low,Delivered,51,45,Yes,3.0
O102755,Kolkata,Delhi,7.5,Van,R3755,26,4.39,Low,Clear,Afternoon,Grocery,4.16,Yes,No,Normal,Delivered,22,27,Yes,2.9
O102756,Mumbai,Hyderabad,14.2,Mini Truck,R3756,54,4.35,Medium,Clear,Afternoon,Clothing,1.26,No,No,Low,Delivered,55,51,Yes,3.9
O102757,Delhi,Bangalore,6.5,Mini Truck,R3757,34,4.41,Medium,Clear,Afternoon,Books,5.05,No,No,Low,Delivered,25,16,Yes,3.9
O102758,Delhi,Hyderabad,12.4,Bike,R3758,32,4.09,High,Clear,Evening,Pharma,4.15,No,No,Normal,Delivered,59,51,Yes,4.8
O102759,Hyderabad,Delhi,21.9,Scooter,R3759,32,4.12,High,Clear,Evening,Pharma,1.39,No,Yes,Normal,Delivered,105,110,Yes,4.8
O102760,Pune,Mumbai,25.2,Bike,R3760,42,4.05,High,Rainy,Night,Electronics,2.76,No,No,Normal,Delivered,144,121,Yes,5.7
O102761,Ahmedabad,Bangalore,15.7,Bike,R3761,42,4.65,Medium,Clear,Afternoon,Furniture,3.29,No,No,Normal,Delivered,61,60,Yes,3.9
O102762,Delhi,Hyderabad,16.8,Mini Truck,R3762,27,4.45,Low,Clear,Morning,Furniture,0.2,No,No,High,Delivered,50,35,Yes,3.0
O102763,Hyderabad,Kolkata,15.2,Van,R3763,51,4.78,Low,Clear,Evening,Clothing,2.95,No,No,Normal,Delivered,45,44,Yes,3.0
O102764,Delhi,Chennai,19.6,Van,R3764,52,4.32,Low,Rainy,Evening,Books,1.73,No,No,High,Delivered,70,66,Yes,3.6
O102765,Kolkata,Kolkata,19.3,Scooter,R3765,39,4.52,Low,Foggy,Afternoon,Clothing,3.43,No,No,High,Delivered,80,77,Yes,4.1
O102766,Pune,Chennai,7.5,Scooter,R3766,47,4.06,Medium,Clear,Evening,Furniture,3.04,No,No,Normal,Delivered,29,37,No,3.9
O102767,Bangalore,Mumbai,17.9,Scooter,R3767,49,4.5,Low,Clear,Morning,Pharma,4.95,No,No,Normal,Delivered,53,38,Yes,3.0
O102768,Chennai,Bangalore,9.0,Bike,R3768,37,4.11,Medium,Clear,Night,Grocery,1.88,No,No,Normal,Delivered,34,36,Yes,3.8
O102769,Hyderabad,Bangalore,20.9,Van,R3769,33,4.48,High,Rainy,Evening,Books,2.95,No,No,Low,Delivered,120,121,Yes,5.8
O102770,Chennai,Bangalore,20.7,Scooter,R3770,50,4.48,Medium,Clear,Night,Pharma,3.62,No,No,High,Delivered,80,82,Yes,3.9
O102771,Chennai,Chennai,7.1,Van,R3771,30,4.42,Medium,Clear,Afternoon,Grocery,3.71,No,No,Low,Delivered,27,43,No,3.8
O102772,Delhi,Mumbai,20.1,Van,R3772,21,4.1,Medium,Clear,Afternoon,Books,2.22,No,No,Normal,Delivered,78,58,Yes,3.9
O102773,Delhi,Chennai,9.5,Scooter,R3773,54,4.47,High,Clear,Evening,Books,3.96,No,Yes,Normal,Delivered,45,49,Yes,4.7
O102774,Pune,Bangalore,14.2,Mini Truck,R3774,42,4.22,Low,Clear,Evening,Electronics,4.9,Yes,No,Normal,Delivered,42,59,No,3.0
O102775,Pune,Mumbai,8.7,Scooter,R3775,26,4.72,High,Clear,Night,Clothing,3.32,No,No,Normal,Delivered,41,38,Yes,4.7
O102776,Hyderabad,Chennai,17.5,Van,R3776,50,4.48,Medium,Rainy,Morning,Electronics,4.08,No,Yes,Normal,Delivered,82,79,Yes,4.7
O102777,Pune,Kolkata,22.9,Van,R3777,23,4.19,High,Clear,Evening,Pharma,2.4,Yes,No,Normal,Delivered,109,124,No,4.8
O102778,Mumbai,Bangalore,14.1,Scooter,R3778,41,4.38,Medium,Rainy,Afternoon,Clothing,1.52,No,Yes,Normal,Delivered,65,75,No,4.6
O102779,Mumbai,Ahmedabad,12.3,Mini Truck,R3779,47,4.78,Low,Clear,Afternoon,Electronics,5.93,Yes,No,Normal,Delivered,36,46,No,2.9
O102780,Chennai,Mumbai,14.8,Van,R3780,49,4.46,Medium,Rainy,Morning,Grocery,4.93,No,No,High,Delivered,69,67,Yes,4.7
O102781,Mumbai,Pune,22.3,Van,R3781,31,4.54,Low,Clear,Evening,Electronics,2.31,Yes,No,Normal,Delivered,66,74,No,3.0
O102782,Bangalore,Ahmedabad,20.0,Mini Truck,R3782,33,3.95,High,Rainy,Evening,Electronics,2.99,No,Yes,High,Delivered,115,107,Yes,5.7
O102783,Delhi,Pune,22.0,Scooter,R3783,40,4.78,Low,Foggy,Evening,Pharma,1.74,No,No,Normal,Delivered,92,79,Yes,4.2
O102784,Kolkata,Mumbai,14.8,Mini Truck,R3784,22,4.06,Low,Windy,Morning,Books,4.7,No,Yes,Normal,Delivered,48,34,Yes,3.2
O102785,Ahmedabad,Delhi,4.2,Van,R3785,48,4.11,Medium,Windy,Afternoon,Clothing,3.23,No,No,Normal,Delivered,18,14,Yes,4.3
O102786,Pune,Mumbai,6.1,Scooter,R3786,38,4.44,Low,Windy,Afternoon,Clothing,4.34,No,No,High,Delivered,19,22,Yes,3.1
O102787,Chennai,Kolkata,14.0,Bike,R3787,51,4.51,High,Foggy,Night,Books,4.78,No,No,Normal,Delivered,94,92,Yes,6.7
